Participant;Part_Numb;Modality;IA;Creativity;UCP_N;N;TFD;Fix_count;First_pass;Regression;Reg_Count;ErrorPoints;Severity;ErrorCount;ErrorCounts
P03C;3;HT;Wat;Non-UCP;339;15;258,6666667;1,266666667;178;240,6666667;0,333333333;0;Not;0;No
P03C;3;HT;En;Non-UCP;340;15;294;1,4;159;294;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;341;2;91;0,5;91;91;0;0;Not;0;No
P03C;3;HT;twee;Reproduction;130;3;259,3333333;1;259;259,3333333;0;0;Not;0;No
P03C;3;HT;en;Non-UCP;342;2;204;1;204;204;0;0;Not;0;No
P03C;3;HT;straalde;CS;131;2;244;1;244;244;0;0;Not;0;No
P03C;3;HT;importantie;Non-UCP;343;4;593,5;2,5;218;593,5;0;1;Minor;1;Yes
P03C;3;HT;Kijk;Non-UCP;344;3;259,3333333;0,666666667;259;259,3333333;0;0;Not;0;No
P03C;3;HT;juffrouw;Reproduction;132;1;222;1;222;222;0;0;Not;0;No
P03C;3;HT;Duncan!;Non-UCP;345;8;156,75;0,75;135;156,75;0;0;Not;0;No
P03C;3;HT;Wat;Non-UCP;346;2;95;0,5;95;95;0;0;Not;0;No
P03C;3;HT;u;CS;133;1;254;1;254;254;1;0;Not;0;No
P03C;3;HT;hier?;Non-UCP;347;3;169,3333333;0,333333333;169;169,3333333;0,333333333;0;Not;0;No
P03C;3;HT;Hier;Non-UCP;348;5;320,8;2;179;245,2;0;0;Not;0;No
P03C;3;HT;Hier;Non-UCP;349;5;150;0,6;150;150;0;0;Not;0;No
P03C;3;HT;We;Non-UCP;350;9;190,8888889;1;132;190,8888889;0,111111111;0;Not;0;No
P03C;3;HT;Mooi;Non-UCP;351;6;200;1;184;200;0,166666667;0;Not;0;No
P03C;3;HT;En;CS;134;5;209,2;1,2;150;209,2;0,2;0;Not;0;No
P03C;3;HT;Ik;Reproduction;135;4;140;0,75;140;140;0;0;Not;0;No
P03C;3;HT;vereerd;Non-UCP;352;5;162,4;0,8;162;162,4;0;0;Not;0;No
P03C;3;HT;u;CS;136;1;0;0;0;0;0;0;Not;0;No
P03C;3;HT;op;Non-UCP;353;4;124;0,75;124;124;0;0;Not;0;No
P03C;3;HT;Nou;CS;137;1;0;0;0;0;0;0;Not;0;No
P03C;3;HT;zei;Non-UCP;354;7;213,1428571;1;192;213,1428571;0;0;Not;0;No
P03C;3;HT;Zonder;Non-UCP;355;12;232,5;1;200;232,5;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;356;12;272,5;1,333333333;188;227;0,333333333;1;Minor;1;Yes
P03C;3;HT;Raad;Reproduction;138;3;309,3333333;1,333333333;202;202;0,333333333;0;Not;0;No
P03C;3;HT;er;Non-UCP;357;6;223;1,166666667;189;206;0,166666667;0;Not;0;No
P03C;3;HT;Kweet;Non-UCP;358;4;171;0,75;171;171;0;1;Minor;1;Yes
P03C;3;HT;Een;Non-UCP;359;4;254,5;0,75;196;254,5;0;0;Not;0;No
P03C;3;HT;Een;Non-UCP;360;4;154,5;0,75;114;154,5;0;0;Not;0;No
P03C;3;HT;Ze;CS;139;9;303,7777778;1,444444444;132;241,7777778;0,111111111;1;Minor;1;Yes
P03C;3;HT;De;Non-UCP;361;22;231,7272727;1,045454545;182;231,7272727;0,045454545;0;Not;0;No
P03C;3;HT;Als;CS;140;7;157,7142857;0,571428571;158;157,7142857;0;0;Not;0;No
P03C;3;HT;had;Non-UCP;362;5;266,8;1;239;266,8;0,2;0;Not;0;No
P03C;3;HT;Hebben;Non-UCP;363;7;281,4285714;1,428571429;204;251,1428571;0,142857143;1;Minor;1;Yes
P03C;3;HT;Volgens;CS;142;4;155,5;0,75;156;155,5;0;0;Not;0;No
P03C;3;HT;hebben;Non-UCP;364;7;156,8571429;0,714285714;124;156,8571429;0;0;Not;0;No
P03C;3;HT;proberen;CS;141;8;217;1;163;217;0,125;0;Not;0;No
P03C;3;HT;Dat;Non-UCP;365;1;168;1;168;168;0;0;Not;0;No
P03C;3;HT;is;Reproduction;143;4;329;1,5;223;261;0,25;0;Not;0;No
P03C;3;HT;geloof;Non-UCP;366;2;51;0,5;51;51;0;0;Not;0;No
P03C;3;HT;zei;Non-UCP;367;2;136;0,5;136;136;0;0;Not;0;No
P03C;3;HT;Er;Non-UCP;368;8;228,5;1,125;182;203,75;0,125;0;Not;0;No
P03C;3;HT;Er;Non-UCP;369;5;195,6;1;95;150,4;0,8;0;Not;0;No
P03C;3;HT;enkelingen;Reproduction;144;2;337;1,5;235;337;0;0;Not;0;No
P03C;3;HT;tenzij;Non-UCP;370;7;371,4285714;1,714285714;231;273,1428571;0,142857143;0;Not;0;No
P03C;3;HT;heeft;Reproduction;145;2;150;1;150;150;0;0;Not;0;No
P03C;3;HT;Wat;Reproduction;146;4;151;1;107;151;0,25;0;Not;0;No
P03C;3;HT;Wehling;Non-UCP;371;7;360,5714286;1,428571429;284;360,5714286;0,285714286;0;Not;0;No
P03C;3;HT;duf;CS;147;5;367,2;1,6;222;271,6;0;0;Not;0;No
P03C;3;HT;rechtop;Non-UCP;372;3;201,3333333;1;201;201,3333333;0,333333333;0;Not;0;No
P03C;3;HT;Edward;Non-UCP;373;9;180,2222222;0,888888889;129;180,2222222;0,111111111;0;Not;0;No
P03C;3;HT;gelukkige;Reproduction;148;3;423,3333333;2,333333333;174;351,3333333;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;374;15;192,1333333;1,066666667;140;181,3333333;0,066666667;0;Not;0;No
P03C;3;HT;schor;CS;149;3;194;1;194;194;0;0;Not;0;No
P03C;3;HT;horen;Non-UCP;375;1;234;1;234;234;1;0;Not;0;No
P03C;3;HT;Present;Non-UCP;376;3;380,6666667;1,333333333;121;380,6666667;0;0;Not;0;No
P03C;3;HT;O;Non-UCP;377;5;291,2;1,8;137;164,4;0;1;Minor;1;Yes
P03C;3;HT;Ik;Non-UCP;378;2;191;1;66;191;0;1;Minor;1;Yes
P03C;3;HT;u;CS;150;1;198;1;198;198;0;0;Not;0;No
P03C;3;HT;Onzichtbare;CS;151;2;525;3;123;286;0;0;Not;0;No
P03C;3;HT;zei;Non-UCP;379;2;246;1;86;246;0;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;380;11;168,1818182;0,909090909;155;168,1818182;0;0;Not;0;No
P03C;3;HT;Het;Non-UCP;381;7;150,5714286;0,714285714;130;150,5714286;0;0;Not;0;No
P03C;3;HT;de;Reproduction;152;2;69;0,5;69;69;0,5;0;Not;0;No
P03C;3;HT;ook;Non-UCP;382;1;0;0;0;0;0;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;383;6;337;1,666666667;200;277;0,166666667;0;Not;0;No
P03C;3;HT;Hoera;Non-UCP;384;3;216,6666667;1,333333333;175;216,6666667;0;0;Not;0;No
P03C;3;HT;op;Reproduction;153;3;160;1;117;160;0;0;Not;0;No
P03C;3;HT;U;Non-UCP;385;7;164;0,857142857;70;164;0,142857143;0;Not;0;No
P03C;3;HT;Wie;CS;154;6;181,6666667;0,833333333;106;137,6666667;0;5;Major;1;Yes
P03C;3;HT;nou;Non-UCP;386;5;204,4;1;178;204,4;0,4;5;Major;1;Yes
P03C;3;HT;Hij;Reproduction;155;9;297,7777778;1,444444444;179;253,3333333;0,111111111;0;Not;0;No
P03C;3;HT;Ik;Reproduction;156;4;162,5;0,75;163;162,5;0;0;Not;0;No
P03C;3;HT;te;Non-UCP;387;31;242,2580645;1,129032258;158;204,7741935;0,193548387;5;Major;1;Yes
P03C;3;HT;Dokter;Non-UCP;388;13;254,3076923;1;214;232,6153846;0;0;Not;0;No
P03C;3;HT;Gelooft;Non-UCP;389;9;280;1,222222222;174;280;0;0;Not;0;No
P03C;3;HT;O;Non-UCP;390;1;170;1;170;170;0;0;Not;0;No
P03C;3;HT;ik;Reproduction;157;4;175;1;133;175;0,5;0;Not;0;No
P03C;3;HT;zei;Non-UCP;391;2;174;1;174;174;0,5;0;Not;0;No
P03C;3;HT;vlak;CS;158;1;352;1;352;352;0;0;Not;0;No
P03C;3;HT;Zou;Non-UCP;392;7;276,2857143;1,428571429;130;207,4285714;0;0;Not;0;No
P03C;3;HT;goeie;Reproduction;159;3;186;1;186;186;0;0;Not;0;No
P03C;3;HT;toen;Non-UCP;393;21;279,6190476;1,333333333;162;264,8571429;0,142857143;0;Not;0;No
P03C;3;HT;Weet;Non-UCP;394;4;290;1,25;202;290;0,25;0;Not;0;No
P03C;3;HT;steenvruchtje;Reproduction;160;1;920;5;244;920;0;0;Not;0;No
P03C;3;HT;is;Non-UCP;395;6;222;1,166666667;157;182,3333333;0;0;Not;0;No
P03C;3;HT;Nee;Non-UCP;396;3;274,6666667;1,666666667;165;274,6666667;0;0;Not;0;No
P03C;3;HT;nukkig;Reproduction;161;1;270;1;270;270;0;0;Not;0;No
P03C;3;HT;Een;Non-UCP;397;5;256,8;1;138;256,8;0;0;Not;0;No
P03C;3;HT;een;Reproduction;162;14;335,8571429;1,428571429;243;327,5714286;0,214285714;0;Not;0;No
P03C;3;HT;zei;Non-UCP;398;2;307;1,5;124;307;0;0;Not;0;No
P03C;3;HT;Zonder;Non-UCP;399;2;445;2;190;445;0;0;Not;0;No
P03C;3;HT;zou;Reproduction;163;18;306,8888889;1,444444444;204;287,1111111;0,333333333;0;Not;0;No
P03C;3;HT;Stelt;Non-UCP;400;5;248,4;0,8;218;248,4;0,2;0;Not;0;No
P03C;3;HT;Wehling;Non-UCP;401;10;165,2;1;123;165,2;0;0;Not;0;No
P03C;3;HT;In;Non-UCP;402;8;230,75;1,25;182;230,75;0;0;Not;0;No
P03C;3;HT;zich;CS;164;3;232;1;232;232;0;0;Not;0;No
P03C;3;HT;en;Non-UCP;403;10;191,4;0,9;165;191,4;0,1;0;Not;0;No
P03C;3;HT;voor;CS;165;2;180;1;87;180;0;0;Not;0;No
P03C;3;HT;en;Non-UCP;404;12;296;1,5;175;228,8333333;0,166666667;0;Not;0;No
P03C;3;HT;recht;Reproduction;166;8;258,25;1;243;258,25;0;0;Not;0;No
P03C;3;HT;staan;Non-UCP;405;1;328;1;328;328;0;0;Not;0;No
P03C;3;HT;En;Non-UCP;406;10;212,8;1;103;212,8;0,1;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;407;7;241,1428571;1;154;193,1428571;0,142857143;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;408;5;136;0,8;98;136;0,2;0;Not;0;No
P03C;3;HT;Maar;Non-UCP;409;7;146;0,857142857;70;146;0;0;Not;0;No
P03C;3;HT;Dat;Non-UCP;410;5;154,8;1;134;154,8;0,4;1;Minor;1;Yes
P03C;3;HT;Ik;Non-UCP;411;10;251,8;1;214;251,8;0;0;Not;0;No
P03C;3;HT;Niemand;Non-UCP;412;17;193,1764706;0,882352941;170;193,1764706;0,058823529;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;413;10;248;1,3;170;248;0,2;0;Not;0;No
P03C;3;HT;Wat?;Non-UCP;414;3;253,3333333;1,333333333;184;253,3333333;0;0;Not;0;No
P03C;3;HT;Ik;Non-UCP;415;14;176,4285714;0,928571429;138;169,8571429;0,142857143;0;Not;0;No
P03C;3;HT;Dan;Non-UCP;416;6;252;1,5;120;208,6666667;0,166666667;0;Not;0;No
P03C;3;HT;U;Non-UCP;417;6;277;1,166666667;153;261,6666667;0;0;Not;0;No
P03C;3;HT;Sorry;Non-UCP;418;1;84;1;84;84;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;419;18;214,4444444;1,222222222;129;210,5555556;0,055555556;1;Minor;1;Yes
P03C;3;HT;Ik;Non-UCP;420;5;106,4;0,6;106;106,4;0;0;Not;0;No
P03C;3;HT;ethisch;CS;167;3;610;3;157;610;0,333333333;0;Not;0;No
P03C;3;HT;zei;Non-UCP;421;2;241;0,5;241;241;0;0;Not;0;No
P03C;3;HT;Dat;Non-UCP;422;8;243,25;1;214;243,25;0,125;1;Minor;1;Yes
P03C;3;HT;Dat;Non-UCP;423;16;207,5;1;133;178,625;0;1;Minor;1;Yes
P03C;3;HT;Hij;Non-UCP;424;6;223;0,833333333;146;223;0;0;Not;0;No
P03C;3;HT;gelukkige;Reproduction;168;6;249,3333333;1,166666667;202;249,3333333;0,166666667;0;Not;0;No
P03C;3;HT;wonen;Non-UCP;425;3;397,3333333;1,666666667;132;397,3333333;0;0;Not;0;No
P03C;3;HT;In;Non-UCP;426;7;303,4285714;1,714285714;130;269,7142857;0;1;Minor;1;Yes
P03C;3;HT;Hij;Non-UCP;427;4;145;1;69;145;0;0;Not;0;No
P03C;3;HT;Twee;Non-UCP;428;23;270,9565217;1,304347826;177;254;0,130434783;0;Not;0;No
P03C;3;HT;Tegenwoordig;Non-UCP;429;4;369;2;227;309,5;0;0;Not;0;No
P03C;3;HT;vrede;Reproduction;169;3;241,3333333;1,333333333;185;241,3333333;0,333333333;0;Not;0;No
P03C;3;HT;voor;Non-UCP;430;8;226,5;1,125;162;205;0;0;Not;0;No
P03C;3;HT;onze;Reproduction;170;6;133,4285714;0,714285714;105;133,4285714;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;431;2;490;1,5;106;490;0;0;Not;0;No
P03C;3;HT;stralend;Reproduction;171;1;336;2;210;336;0;0;Not;0;No
P03C;3;HT;De;Non-UCP;432;13;190,7692308;0,923076923;172;182,6153846;0,230769231;0;Not;0;No
P03C;3;HT;Wehling;Reproduction;172;5;248,4;1,6;129;192;0,2;0;Not;0;No
P03C;3;HT;Nu;CS;173;11;229,2727273;1;180;203,6363636;0,272727273;0;Not;0;No
P03C;3;HT;zei;Non-UCP;433;2;151;0,5;151;151;0;0;Not;0;No
P03C;3;HT;En;Non-UCP;434;7;336,5714286;1,571428571;186;267,7142857;0,142857143;0;Not;0;No
P03C;3;HT;Het;Reproduction;174;5;182,8;1;145;182,8;0;0;Not;0;No
P03C;3;HT;zei;Non-UCP;435;7;290,8571429;1,142857143;162;290,8571429;0;0;Not;0;No
P03C;3;HT;Zo!;Reproduction;175;4;261,5;1,5;128;261,5;0;0;Not;0;No
P03C;3;HT;En;Non-UCP;436;17;265,0588235;1,058823529;216;248,4705882;0,117647059;0;Not;0;No
P03C;3;HT;Er;Reproduction;176;4;362,5;1,5;221;263;0;0;Not;0;No
P03C;3;HT;Kennelijk;Non-UCP;437;6;179;0,666666667;179;179;0,166666667;0;Not;0;No
P03C;3;HT;De;Non-UCP;438;12;166,6666667;0,833333333;130;166,6666667;0,166666667;1;Minor;1;Yes
P03C;3;HT;armzalige;Reproduction;177;2;391;2,5;176;391;0;1;Minor;1;Yes
P03C;3;HT;Hij;Reproduction;178;26;202,9230769;1,076923077;169;183,0769231;0,076923077;0;Not;0;No
P03C;3;HT;je;Non-UCP;439;23;255,4782609;1,086956522;198;246,173913;0,086956522;0;Not;0;No
P03C;3;HT;Alle;Non-UCP;440;9;245,3333333;1,222222222;205;237,5555556;0;0;Not;0;No
P03C;3;HT;Ongetwijfeld;Non-UCP;441;12;362;1,583333333;212;362;0,083333333;0;Not;0;No
P03C;3;HT;Hij;Reproduction;179;13;240,1538462;1;169;215,0769231;0,153846154;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;442;19;207,0526316;1,157894737;144;184,2105263;0,052631579;1;Minor;1;Yes
P03C;3;HT;Toen;Non-UCP;443;3;138;0,666666667;138;138;0;0;Not;0;No
P03C;3;HT;dat;Reproduction;180;6;97;0,5;63;62,66666667;0,333333333;0;Not;0;No
P03C;3;HT;van;Non-UCP;444;16;259;1,3125;153;235,375;0,0625;1;Minor;1;Yes
P03C;3;HT;Hij;Non-UCP;445;11;192,7272727;1,090909091;107;177,8181818;0,272727273;0;Not;0;No
P03C;3;HT;Maar;Non-UCP;446;8;145,75;0,875;95;145,75;0;0;Not;0;No
P03C;3;HT;Toen;Non-UCP;447;6;129;0,5;129;129;0;0;Not;0;No
P03C;3;HT;telefooncel;Reproduction;181;1;554;3;160;554;0;0;Not;0;No
P03C;3;HT;in;Non-UCP;448;6;203;1;145;203;0;0;Not;0;No
P03C;3;HT;Hij;Non-UCP;449;10;153,2;0,8;107;153,2;0,1;1;Minor;1;Yes
P03C;3;HT;2;Non-UCP;450;6;560,6666667;1,5;369;501,3333333;0,166666667;0;Not;0;No
P03C;3;HT;Federale;Non-UCP;451;11;272,9090909;1,272727273;141;233,4545455;0,181818182;1;Minor;1;Yes
P03C;3;HT;Kan;Non-UCP;452;11;184,1818182;1;141;184,1818182;0,090909091;0;Not;0;No
P03C;3;HT;We;Non-UCP;453;6;187,6666667;1,166666667;105;187,6666667;0;0;Not;0;No
P03C;3;HT;een;CS;182;5;132,4;0,8;132;132,4;0,2;0;Not;0;No
P03C;3;HT;meneer;Non-UCP;454;3;250;1;219;250;0,333333333;0;Not;0;No
P03C;3;HT;Misschien;Non-UCP;455;6;254,3333333;1,5;155;232,3333333;0;0;Not;0;No
P03C;3;HT;Goed;Non-UCP;456;4;283;1,5;172;283;0;0;Not;0;No
P03C;3;HT;plan;Reproduction;183;4;192,5;1;193;192,5;0,25;0;Not;0;No
P03C;3;HT;alstublieft;Non-UCP;457;1;608;4;76;608;0;0;Not;0;No
P03C;3;HT;En;Non-UCP;458;9;197,1111111;0,888888889;140;162,8888889;0,111111111;0;Not;0;No
P03C;3;HT;Dank;Non-UCP;459;7;131,1428571;0,714285714;101;131,1428571;0;0;Not;0;No
P03C;3;HT;Uw;Reproduction;184;13;202,3076923;1,076923077;146;202,3076923;0;0;Not;0;No
P03C;3;HT;Maar;Reproduction;185;10;283,4;1,3;189;283,4;0,2;1;Minor;1;Yes
P06C;6;HT;2BR02B;Reproduction;1;1;1353;3;458;1353;0;0;Not;0;No
P06C;6;HT;Alles;Non-UCP;186;5;333;2;165;164,5;3;0;Not;0;No
P06C;6;HT;piekfijn;CS;2;2;1213;5;279;944,5;0,5;0;Not;0;No
P06C;6;HT;Er;Non-UCP;187;12;382,5;1,583333333;177;476,0833333;0,083333333;1;Minor;1;Yes
P06C;6;HT;Alle;Non-UCP;188;4;402,5;1,5;220;422,75;0;0;Not;0;No
P06C;6;HT;Dat;Reproduction;3;5;393,4;1,6;183;432,8;0;0;Not;0;No
P06C;6;HT;De;Non-UCP;189;2;255,5;1;79;390,5;1;0;Not;0;No
P06C;6;HT;ongelukjes;Reproduction;4;2;952,5;2,5;580;726;0;1;Minor;1;Yes
P06C;6;HT;was;Non-UCP;190;4;168;1;132;219;0;0;Not;0;No
P06C;6;HT;vrijwilligers.;Reproduction;5;1;773;2;644;1226;1;0;Not;0;No
P06C;6;HT;Met;Non-UCP;191;4;467;1,75;265;1517,75;0,25;0;Not;0;No
P06C;6;HT;was;CS;6;1;141,5;0,75;86;141,5;0;0;Not;0;No
P06C;6;HT;het;Non-UCP;192;6;375,1666667;1,5;162;3774,666667;0;1;Minor;1;Yes
P06C;6;HT;Op;Non-UCP;193;9;72,66666667;0,444444444;73;72,66666667;0;0;Not;0;No
P06C;6;HT;Edward;Reproduction;8;3;202;1,333333333;127;202;0;0;Not;0;No
P06C;6;HT;jr.;Non-UCP;194;3;59,33333333;0,333333333;59;59,33333333;0;0;Not;0;No
P06C;6;HT;Geboortehuis;CS;7;3;276,3333333;1,333333333;200;431;0;0;Not;0;No
P06C;6;HT;te;Reproduction;9;7;194,4285714;0,857142857;153;218,5714286;0,142857143;0;Not;0;No
P06C;6;HT;Hij;Non-UCP;195;2;192;0,5;192;192;0;0;Not;0;No
P06C;6;HT;de;CS;10;3;402,6666667;2;243;408,3333333;1;0;Not;0;No
P06C;6;HT;Zoveel;CS;11;10;192,2;0,9;152;265,4;0,2;0;Not;0;No
P06C;6;HT;Wehling;Non-UCP;196;3;667;3,666666667;203;487;1,333333333;0;Not;0;No
P06C;6;HT;een;Reproduction;12;2;536;2;277;403;0,5;0;Not;0;No
P06C;6;HT;nog;Non-UCP;197;11;636,9090909;2,636363636;225;678,2727273;0,272727273;0;Not;0;No
P06C;6;HT;Uit;Non-UCP;198;1;170;1;170;170;0;0;Not;0;No
P06C;6;HT;röntgenfoto's;Reproduction;13;1;308;2;183;478;0;0;Not;0;No
P06C;6;HT;was;Non-UCP;199;8;191;0,875;191;241,375;0,25;0;Not;0;No
P06C;6;HT;Het;Non-UCP;200;6;200,5;1,166666667;130;232,8333333;0,166666667;0;Not;0;No
P06C;6;HT;De;Non-UCP;201;4;234,25;1;176;234,25;0,25;0;Not;0;No
P06C;6;HT;voorovergebogen;Reproduction;14;10;224,5;0,9;211;272;0,1;1;Minor;1;Yes
P06C;6;HT;Hij;Non-UCP;202;3;428,6666667;1,666666667;131;698,3333333;0;0;Not;0;No
P06C;6;HT;zo;Reproduction;15;7;448,8571429;1,857142857;142;320;0;1;Minor;1;Yes
P06C;6;HT;dat;Reproduction;16;5;339,6;1,6;151;195,6;0,6;0;Not;0;No
P06C;6;HT;Zijn;Non-UCP;203;12;431,1666667;1,916666667;183;428,1666667;0,166666667;0;Not;0;No
P06C;6;HT;sfeer;CS;17;5;236,8;1,2;103;775,8;0;1;Minor;1;Yes
P06C;6;HT;hing.;Non-UCP;204;1;0;0;0;0;0;0;Not;0;No
P06C;6;HT;Stoelen;Non-UCP;205;11;183,0909091;0,909090909;155;336,2727273;0,181818182;0;Not;0;No
P06C;6;HT;Overal;Non-UCP;206;4;620,5;2,75;113;364;0,25;0;Not;0;No
P06C;6;HT;afdeklakens;CS;18;3;904,3333333;3;220;1502,333333;0,333333333;0;Not;0;No
P06C;6;HT;De;Non-UCP;207;3;101;0,666666667;101;101;0,666666667;0;Not;0;No
P06C;6;HT;opgeknapt.;Reproduction;19;1;469;2;280;351;0;0;Not;0;No
P06C;6;HT;Hij;Non-UCP;208;15;180,1333333;0,933333333;123;216,5333333;0,133333333;0;Not;0;No
P06C;6;HT;Een;Non-UCP;209;1;147;1;147;147;0;0;Not;0;No
P06C;6;HT;sardonische;Reproduction;20;3;284;1,333333333;129;333;0;0;Not;0;No
P06C;6;HT;van;Non-UCP;210;17;322,2352941;1,294117647;159;373,7647059;0,176470588;0;Not;0;No
P06C;6;HT;Vroeger,;Reproduction;21;1;232;1;232;232;0;0;Not;0;No
P06C;6;HT;toen;Non-UCP;211;13;249,3076923;1,384615385;153;274,1538462;0,153846154;0;Not;0;No
P06C;6;HT;Zo;CS;22;6;246,1666667;1,166666667;189;216,6666667;0,333333333;0;Not;0;No
P06C;6;HT;voordat;Non-UCP;212;6;504,6666667;1,666666667;272;601;0,166666667;0;Not;0;No
P06C;6;HT;Er;Non-UCP;213;8;177,875;0,625;138;177,875;0;1;Minor;1;Yes
P06C;6;HT;muurschildering;Reproduction;23;1;190;1;190;359;0;1;Minor;1;Yes
P06C;6;HT;waar;Non-UCP;214;4;110,75;0,75;111;134,75;0,25;1;Minor;1;Yes
P06C;6;HT;Mannen;Reproduction;24;9;128,5555556;0,777777778;100;128,5555556;0;0;Not;0;No
P06C;6;HT;spitten;Reproduction;25;12;189,5;1;164;215,75;0,083333333;0;Not;0;No
P06C;6;HT;Mannen;Non-UCP;215;4;117,75;1;54;117,75;0;0;Not;0;No
P06C;6;HT;paarse;Reproduction;26;4;328,5;1,5;216;250,5;0,75;0;Not;0;No
P06C;6;HT;snoeiden;Non-UCP;216;16;274,8125;1,375;148;289,4375;0,0625;1;Minor;1;Yes
P06C;6;HT;verbrandingstonnen.;CS;27;1;873;4;240;873;0;0;Not;0;No
P06C;6;HT;Er;Non-UCP;217;2;109;0,5;109;109;0;0;Not;0;No
P06C;6;HT;werkelijk;CS;28;4;313;1,5;210;347;0,25;0;Not;0;No
P06C;6;HT;zo'n;CS;29;5;153,8;0,6;154;153,8;0;0;Not;0;No
P06C;6;HT;tuin;Non-UCP;218;11;214,6363636;0,909090909;197;267,6363636;0,090909091;0;Not;0;No
P06C;6;HT;Elke;Non-UCP;219;6;77,83333333;0,5;78;77,83333333;0;0;Not;0;No
P06C;6;HT;klei,;Reproduction;30;6;318,3333333;1,666666667;154;357,8333333;0;0;Not;0;No
P06C;6;HT;Er;CS;31;8;226,875;1,25;118;145,375;0,375;0;Not;0;No
P06C;6;HT;die;Non-UCP;220;6;168,3333333;1;120;135,3333333;0;0;Not;0;No
P06C;6;HT;Als;CS;32;8;478,25;1,875;226;415,75;0,5;0;Not;0;No
P06C;6;HT;Dan;CS;33;6;332,5;1,5;163;521;0,333333333;0;Not;0;No
P06C;6;HT;Ga;CS;34;8;292,25;1,375;171;1234,75;0,375;0;Not;0;No
P06C;6;HT;Voor;CS;35;5;313,6;1,4;205;313,6;0,2;0;Not;0;No
P06C;6;HT;Als;CS;36;6;301,1666667;1,333333333;171;446,8333333;0,166666667;0;Not;0;No
P06C;6;HT;Dan;CS;37;4;216,5;1,25;184;362,25;0,25;0;Not;0;No
P06C;6;HT;Zal;CS;38;6;181,8333333;0,833333333;141;351;0,333333333;0;Not;0;No
P06C;6;HT;En;Reproduction;39;6;354;1,5;246;857,8333333;0,5;0;Not;0;No
P06C;6;HT;De;Non-UCP;221;2;504,5;2,5;77;412;0,5;0;Not;0;No
P06C;6;HT;keek;CS;40;3;327,6666667;1;328;372,3333333;0,333333333;0;Not;0;No
P06C;6;HT;de;Reproduction;41;5;289,8;1,4;192;413;0,2;0;Not;0;No
P06C;6;HT;'Net;Non-UCP;222;4;293,25;1;259;339,5;0;0;Not;0;No
P06C;6;HT;'Ik;Non-UCP;223;9;109,5555556;0,666666667;110;157,5555556;0,222222222;0;Not;0;No
P06C;6;HT;'Waarom;Non-UCP;224;2;354,5;1,5;249;354,5;0,5;0;Not;0;No
P06C;6;HT;je;CS;42;2;0;0;0;0;0;0;Not;0;No
P06C;6;HT;dat;Non-UCP;225;1;621;2;320;803;0;0;Not;0;No
P06C;6;HT;d'r;Non-UCP;226;7;176,2857143;0,857142857;169;213,4285714;0,142857143;0;Not;0;No
P06C;6;HT;Hij;Non-UCP;227;1;0;0;0;0;0;0;Not;0;No
P06C;6;HT;glimlachte;Reproduction;43;2;233,5;1;234;233,5;0;0;Not;0;No
P06C;6;HT;'Het;Non-UCP;228;2;120;1;120;120;0;0;Not;0;No
P06C;6;HT;namelijk;CS;45;1;295;1;295;295;0;0;Not;0;No
P06C;6;HT;De;CS;44;5;280,8;1,4;80;130,6;0,8;0;Not;0;No
P06C;6;HT;'Wat;Reproduction;47;3;215,3333333;1;124;123,6666667;0,333333333;5;Major;1;Yes
P06C;6;HT;dokter;Reproduction;46;2;361,5;1,5;295;295;1;5;Major;1;Yes
P06C;6;HT;zei;Non-UCP;229;12;703;2,916666667;216;585,0833333;1,166666667;0;Not;0;No
P06C;6;HT;wiens;CS;48;6;589,8333333;2,5;211;299,5;0,666666667;0;Not;0;No
P06C;6;HT;dokter;Non-UCP;230;3;911;4;197;2816,666667;0,333333333;0;Not;0;No
P06C;6;HT;Hitz;Non-UCP;231;3;237;1,333333333;160;160,3333333;0,333333333;0;Not;0;No
P06C;6;HT;hoofd;Reproduction;49;2;286;1,5;225;1184,5;0;0;Not;0;No
P06C;6;HT;van;Non-UCP;232;4;94,25;0,75;61;94,25;0;0;Not;0;No
P06C;6;HT;een;CS;50;4;205,25;1,25;134;200,75;0,25;0;Not;0;No
P06C;6;HT;'Er;Non-UCP;233;3;145,3333333;0,666666667;46;145,3333333;0;1;Minor;1;Yes
P06C;6;HT;nog;Reproduction;52;3;260;1;172;351;0;1;Minor;1;Yes
P06C;6;HT;een;CS;51;2;207;1;207;207;0,5;1;Minor;1;Yes
P06C;6;HT;zei;Non-UCP;234;3;253,3333333;1;138;253,3333333;0;0;Not;0;No
P06C;6;HT;Hij;Non-UCP;235;8;173,75;0,75;143;173,75;0;0;Not;0;No
P06C;6;HT;nog;CS;53;3;149,3333333;0,666666667;79;149,3333333;0;0;Not;0;No
