Participant;Part_Numb;Modality;TFD;Fix_count;First_pass;Regression;Reg_Count;IA;Creativity;Errors;Errors.check;Error_Type;Severity;Errorcombination;ErrorPoint;ErrorCount;Freq
P03C;3;HT;220;1;220;220;0;Mannen;Reproduction;Not;1;Not;Not;Not;0;0;5,51
P03C;3;HT;232;1;232;232;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;200;1;200;200;0;vrouwen;Reproduction;Not;1;Not;Not;Not;0;0;5,54
P03C;3;HT;0;0;0;0;0;in;Reproduction;Not;1;Not;Not;Not;0;0;7,36
P03C;3;HT;118;1;118;118;1;het;Reproduction;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;278;2;130;278;0;wit;Reproduction;Not;1;Not;Not;Not;0;0;5
P03C;3;HT;302;1;302;302;0;artsen;Reproduction;Not;1;Not;Not;Not;0;0;4,4
P03C;3;HT;192;1;192;192;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;424;2;148;424;0;verpleegkundigen;Reproduction;Not;1;Not;Not;Not;0;0;3,76
P03C;3;HT;608;2;396;608;0;spitten;Reproduction;Not;1;Not;Not;Not;0;0;2,82
P03C;3;HT;148;1;148;148;1;de;Reproduction;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;290;1;290;290;0;aarde;Reproduction;Not;1;Not;Not;Not;0;0;4,96
P03C;3;HT;262;1;262;262;0;om;Reproduction;Not;1;Not;Not;Not;0;0;6,77
P03C;3;HT;248;1;248;248;0;plantten;Reproduction;Not;1;Not;Not;Not;0;0;2,17
P03C;3;HT;566;2;346;566;0;zaailingen;Reproduction;Not;1;Not;Not;Not;0;0;2,32
P03C;3;HT;680;3;196;196;2;spoten;Reproduction;Not;1;Not;Not;Kudos;0;0;2,16
P03C;3;HT;650;3;166;650;0;met;Reproduction;Not;1;Not;Not;Kudos;0;0;7
P03C;3;HT;662;4;84;662;0;insectenspray;Reproduction;Not;1;Not;Not;Kudos;0;0;1,6
P03C;3;HT;0;0;0;0;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;292;1;292;292;0;strooiden;Reproduction;Not;1;Not;Not;Not;0;0;1,76
P03C;3;HT;812;2;264;812;0;kunstmest;Reproduction;Not;1;Not;Not;Not;0;0;3,19
P03C;3;HT;608;3;170;384;1;Mannen;Non-UCP;Not;1;Not;Not;Not;0;0;5,51
P03C;3;HT;218;1;218;218;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;792;4;156;558;2;vrouwen;Non-UCP;Not;1;Not;Not;Not;0;0;5,54
P03C;3;HT;214;1;214;214;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P03C;3;HT;378;2;210;378;0;paarse;Reproduction;Not;1;Not;Not;Not;0;0;3,85
P03C;3;HT;744;4;216;586;0;uniformen;Reproduction;Not;1;Not;Not;Not;0;0;3,63
P03C;3;HT;286;1;286;286;0;trokken;Reproduction;Not;1;Not;Not;Not;0;0;4,22
P03C;3;HT;658;3;378;546;0;onkruid;Reproduction;Not;1;Not;Not;Not;0;0;3,68
P03C;3;HT;508;2;228;508;0;snoeiden;Non-UCP;Error;2;Style;Minor;StyMin;1;1;0
P03C;3;HT;242;1;242;242;0;planten;Non-UCP;Not;1;Not;Not;Not;0;0;4,6
P03C;3;HT;360;2;198;360;0;terug;Non-UCP;Not;1;Not;Not;Not;0;0;5,85
P03C;3;HT;404;1;404;404;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P03C;3;HT;0;0;0;0;0;oud;Non-UCP;Not;1;Not;Not;Not;0;0;5,34
P03C;3;HT;158;1;158;158;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;0;0;0;0;0;zwak;Non-UCP;Not;1;Not;Not;Not;0;0;4,45
P03C;3;HT;250;1;250;250;0;waren;Non-UCP;Not;1;Not;Not;Not;0;0;5,92
P03C;3;HT;442;2;170;442;0;harkten;Non-UCP;Not;1;Not;Not;Not;0;0;0
P03C;3;HT;240;2;94;240;0;bladeren;Non-UCP;Not;1;Not;Not;Not;0;0;4,16
P03C;3;HT;150;1;150;150;0;bijeen;Non-UCP;Not;1;Not;Not;Not;0;0;4,16
P03C;3;HT;0;0;0;0;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;230;1;230;230;0;droegen;Non-UCP;Not;1;Not;Not;Not;0;0;3,97
P03C;3;HT;188;1;188;188;0;afval;Non-UCP;Not;1;Not;Not;Not;0;0;4,46
P03C;3;HT;0;0;0;0;0;naar;Non-UCP;Not;1;Not;Not;Not;0;0;6,65
P03C;3;HT;1080;5;172;1080;0;verbrandingstonnen;CS;Not;1;Not;Not;Not;0;0;0
P03C;3;HT;0;0;0;0;0;Er;Non-UCP;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;466;2;140;466;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P03C;3;HT;346;2;198;198;1;werkelijk;CS;Not;1;Not;Not;Not;0;0;4,71
P03C;3;HT;490;2;250;250;1;waar;CS;Not;1;Not;Not;Not;0;0;6,21
P03C;3;HT;336;2;130;336;0;nog;CS;Not;1;Not;Not;Not;0;0;6,53
P03C;3;HT;164;1;164;164;0;nooit;CS;Not;1;Not;Not;Not;0;0;5,77
P03C;3;HT;206;1;206;206;0;zon;CS;Not;1;Not;Not;Not;0;0;4,93
P03C;3;HT;418;2;234;418;0;formele;CS;Not;1;Not;Not;Not;0;0;3,94
P03C;3;HT;0;0;0;0;0;of;CS;Not;1;Not;Not;Not;0;0;6,54
P03C;3;HT;178;1;178;178;0;goed;CS;Not;1;Not;Not;Not;0;0;6,2
P03C;3;HT;654;3;228;654;0;onderhouden;CS;Not;1;Not;Not;Not;0;0;4,39
P03C;3;HT;154;1;154;154;0;tuin;Non-UCP;Not;1;Not;Not;Not;0;0;4,76
P03C;3;HT;254;1;254;254;0;geweest;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;220;1;220;220;0;zelfs;Non-UCP;Not;1;Not;Not;Not;0;0;5,64
P03C;3;HT;262;1;262;262;0;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;164;1;164;164;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P03C;3;HT;634;4;120;634;0;middeleeuws;Non-UCP;Not;1;Not;Not;Not;0;0;3,27
P03C;3;HT;154;1;154;154;0;Holland;Non-UCP;Not;1;Not;Not;Not;0;0;4,95
P03C;3;HT;214;1;214;214;0;of;Non-UCP;Not;1;Not;Not;Not;0;0;6,54
P03C;3;HT;362;1;362;362;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;0;0;0;0;0;oude;Non-UCP;Not;1;Not;Not;Not;0;0;5,51
P03C;3;HT;272;1;272;272;0;Japan;Non-UCP;Not;1;Not;Not;Not;0;0;4,83
P03C;3;HT;226;1;226;226;0;Elke;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,64
P03C;3;HT;212;1;212;212;0;plant;Non-UCP;Not;1;Not;Not;Kudos;0;0;4,43
P03C;3;HT;200;1;200;200;0;was;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,61
P03C;3;HT;212;1;212;212;0;rijkelijk;Non-UCP;Not;1;Not;Not;Kudos;0;0;3,39
P03C;3;HT;862;3;308;308;1;bedeeld;Non-UCP;Not;1;Not;Not;Kudos;0;0;2,31
P03C;3;HT;198;1;198;198;0;met;Non-UCP;Not;1;Not;Not;Kudos;0;0;7
P03C;3;HT;256;2;50;256;0;klei;Reproduction;Not;1;Not;Not;Kudos;0;0;3,82
P03C;3;HT;270;1;270;270;0;licht;Reproduction;Not;1;Not;Not;Kudos;0;0;5,11
P03C;3;HT;312;1;312;312;0;water;Reproduction;Not;1;Not;Not;Kudos;0;0;5,52
P03C;3;HT;552;1;552;552;0;lucht;Reproduction;Not;1;Not;Not;Kudos;0;0;4,99
P03C;3;HT;0;0;0;0;0;en;Reproduction;Not;1;Not;Not;Kudos;0;0;7,4
P03C;3;HT;452;3;116;452;0;voeding;Reproduction;Not;1;Not;Not;Kudos;0;0;4,2
P03C;3;HT;0;0;0;0;0;Er;CS;Not;1;Not;Not;Not;0;0;6,78
P03C;3;HT;670;3;158;158;2;kwam;CS;Not;1;Not;Not;Not;0;0;5,66
P03C;3;HT;482;2;310;310;0;een;CS;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;816;5;140;298;2;verpleeghulp;CS;Not;1;Not;Not;Not;0;0;1,37
P03C;3;HT;734;4;316;624;1;door;CS;Not;1;Not;Not;Not;0;0;6,66
P03C;3;HT;218;1;218;218;0;de;CS;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;0;0;0;0;0;gang;CS;Not;1;Not;Not;Not;0;0;4,89
P03C;3;HT;580;2;254;580;0;aangelopen;CS;Not;1;Not;Not;Not;0;0;2,84
P03C;3;HT;0;0;0;0;0;die;Non-UCP;Not;1;Not;Not;Not;0;0;6,9
P03C;3;HT;412;2;240;412;0;zachtjes;Non-UCP;Not;1;Not;Not;Not;0;0;3,79
P03C;3;HT;0;0;0;0;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;198;1;198;198;0;populair;Non-UCP;Not;1;Not;Not;Not;0;0;4,65
P03C;3;HT;402;2;258;402;0;liedje;Non-UCP;Not;1;Not;Not;Not;0;0;4,43
P03C;3;HT;358;1;358;358;0;zong:;Non-UCP;Not;1;Not;Not;Not;0;0;3,93
P03C;3;HT;228;1;228;228;1;Als;CS;Not;1;Not;Not;Not;0;0;6,8
P03C;3;HT;564;1;564;564;1;jij;CS;Not;1;Not;Not;Not;0;0;6,03
P03C;3;HT;120;1;120;120;0;mijn;CS;Not;1;Not;Not;Not;0;0;6,41
P03C;3;HT;684;3;224;684;0;kussen;CS;Not;1;Not;Not;Not;0;0;4,27
P03C;3;HT;320;2;186;186;1;niet;CS;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;696;1;696;696;0;ziet;CS;Not;1;Not;Not;Not;0;0;5,49
P03C;3;HT;400;2;144;144;1;zitten;CS;Not;1;Not;Not;Not;0;0;5,56
P03C;3;HT;408;2;240;408;0;lief;CS;Not;1;Not;Not;Not;0;0;4,76
P03C;3;HT;0;0;0;0;0;Dan;CS;Not;1;Not;Not;Not;0;0;6,62
P03C;3;HT;296;2;114;296;0;valt;CS;Not;1;Not;Not;Not;0;0;5,25
P03C;3;HT;172;1;172;172;0;dat;CS;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;320;1;320;320;0;me;CS;Not;1;Not;Not;Not;0;0;6,25
P03C;3;HT;142;1;142;142;0;zo;CS;Not;1;Not;Not;Not;0;0;6,43
P03C;3;HT;426;2;172;172;1;zwaar;CS;Not;1;Not;Not;Not;0;0;4,91
P03C;3;HT;0;0;0;0;0;Ga;CS;Not;1;Not;Not;Not;0;0;5,93
P03C;3;HT;648;1;648;648;1;ik;CS;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;302;2;136;302;0;een;CS;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;142;1;142;142;1;vrouw;CS;Not;1;Not;Not;Not;0;0;5,73
P03C;3;HT;208;1;208;208;0;in;CS;Not;1;Not;Not;Not;0;0;7,36
P03C;3;HT;168;1;168;168;0;t;CS;Not;1;Not;Not;Not;0;0;5,93
P03C;3;HT;148;1;148;148;0;paars;CS;Not;1;Not;Not;Not;0;0;3,95
P03C;3;HT;552;2;214;552;0;bezoeken;CS;Not;1;Not;Not;Not;0;0;4,76
P03C;3;HT;174;1;174;174;0;Voor;CS;Not;1;Not;Not;Kudos;0;0;7,05
P03C;3;HT;510;2;144;144;1;een;CS;Not;1;Not;Not;Kudos;0;0;7,41
P03C;3;HT;736;4;112;736;0;laatste;CS;Not;1;Not;Not;Kudos;0;0;5,73
P03C;3;HT;140;1;140;140;0;au;CS;Not;1;Not;Not;Kudos;0;0;4,28
P03C;3;HT;684;3;250;684;0;revoir;CS;Not;1;Not;Not;Kudos;0;0;2,83
P03C;3;HT;0;0;0;0;0;Als;CS;Not;1;Not;Not;Not;0;0;6,8
P03C;3;HT;484;1;484;484;1;jij;CS;Not;1;Not;Not;Not;0;0;6,03
P03C;3;HT;424;2;108;424;0;mijn;CS;Not;1;Not;Not;Not;0;0;6,41
P03C;3;HT;152;1;152;152;0;liefde;CS;Not;1;Not;Not;Not;0;0;5,21
P03C;3;HT;642;2;244;642;0;afwijst;CS;Not;1;Not;Not;Not;0;0;3,1
P03C;3;HT;218;1;218;218;0;schatje;CS;Not;1;Not;Not;Not;0;0;4,65
P03C;3;HT;0;0;0;0;0;Dan;CS;Not;1;Not;Not;Not;0;0;6,62
P03C;3;HT;450;2;294;450;1;word;CS;Not;1;Not;Not;Not;0;0;5,22
P03C;3;HT;98;1;98;98;0;ik;CS;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;460;2;212;460;0;knettergek;CS;Not;1;Not;Not;Not;0;0;3,25
P03C;3;HT;0;0;0;0;0;Zal;CS;Not;1;Not;Not;Not;0;0;6,04
P03C;3;HT;366;1;366;366;0;ik;CS;Not;1;Not;Not;Not;0;0;7,11
P03C;3;HT;230;1;230;230;0;van;CS;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;346;1;346;346;0;deze;CS;Not;1;Not;Not;Not;0;0;6,51
P03C;3;HT;98;1;98;98;0;aarde;CS;Not;1;Not;Not;Not;0;0;4,96
P03C;3;HT;398;2;168;398;0;scheiden;CS;Not;1;Not;Not;Not;0;0;4,18
P03C;3;HT;142;1;142;142;1;En;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;428;2;286;428;1;mag;Reproduction;Not;1;Not;Not;Not;0;0;5,73
P03C;3;HT;312;2;100;312;0;een;Reproduction;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;252;1;252;252;0;babytje;Reproduction;Not;1;Not;Not;Not;0;0;1,91
P03C;3;HT;168;1;168;168;0;mijn;Reproduction;Not;1;Not;Not;Not;0;0;6,41
P03C;3;HT;304;1;304;304;0;plek;Reproduction;Not;1;Not;Not;Not;0;0;5,23
P03C;3;HT;0;0;0;0;0;De;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;762;4;136;762;0;verpleeghulp;Non-UCP;Not;1;Not;Not;Not;0;0;1,37
P03C;3;HT;250;1;250;250;0;keek;CS;Not;1;Not;Not;Not;0;0;4,64
P03C;3;HT;280;2;200;200;1;even;CS;Not;1;Not;Not;Not;0;0;5,85
P03C;3;HT;206;1;206;206;0;naar;CS;Not;1;Not;Not;Not;0;0;6,65
P03C;3;HT;354;2;140;140;1;de;Reproduction;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;1186;5;320;610;1;muurschilder;Reproduction;Not;1;Not;Not;Not;0;0;1,16
P03C;3;HT;0;0;0;0;0;en;Reproduction;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;452;2;232;232;0;de;Reproduction;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;970;5;236;970;0;muurschildering;Reproduction;Not;1;Not;Not;Not;0;0;3,28
P03C;3;HT;0;0;0;0;0;Net;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,86
P03C;3;HT;708;3;342;342;1;echt;Non-UCP;Not;1;Not;Not;Kudos;0;0;6,01
P03C;3;HT;622;2;126;622;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;130;1;130;130;0;hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;0;0;0;0;0;Ik;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,11
P03C;3;HT;160;1;160;160;0;krijg;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,3
P03C;3;HT;166;1;166;166;1;bijna;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,58
P03C;3;HT;120;1;120;120;0;het;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,49
P03C;3;HT;164;1;164;164;0;gevoel;Non-UCP;Not;1;Not;Not;Kudos;0;0;5,25
P03C;3;HT;0;0;0;0;0;dat;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,1
P03C;3;HT;322;1;322;322;0;ik;Non-UCP;Not;1;Not;Not;Kudos;0;0;7,11
P03C;3;HT;272;2;144;272;0;ertussen;Non-UCP;Not;1;Not;Not;Kudos;0;0;3,53
P03C;3;HT;522;1;522;522;0;sta;Non-UCP;Not;1;Not;Not;Kudos;0;0;4,89
P03C;3;HT;334;2;168;334;0;Waarom;Non-UCP;Not;1;Not;Not;Not;0;0;5,88
P03C;3;HT;406;1;406;406;0;denk;Non-UCP;Not;1;Not;Not;Not;0;0;5,69
P03C;3;HT;176;1;176;176;0;je;CS;Not;1;Not;Not;Not;0;0;7,04
P03C;3;HT;326;1;326;326;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;260;2;162;260;0;je;CS;Not;1;Not;Not;Not;0;0;7,04
P03C;3;HT;0;0;0;0;0;dr;Non-UCP;Not;1;Not;Not;Not;0;0;5,07
P03C;3;HT;338;2;232;232;1;niet;Non-UCP;Not;1;Not;Not;Not;0;0;6,96
P03C;3;HT;180;1;180;180;1;tussen;Non-UCP;Not;1;Not;Not;Not;0;0;5,9
P03C;3;HT;226;1;226;226;0;staat?;Non-UCP;Not;1;Not;Not;Not;0;0;5,98
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;196;1;196;196;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;408;1;408;408;0;schilder;Non-UCP;Not;1;Not;Not;Not;0;0;4,13
P03C;3;HT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;204;1;204;204;0;glimlachte;Reproduction;Not;1;Not;Not;Not;0;0;3,31
P03C;3;HT;456;2;204;456;0;spottend;Reproduction;Not;1;Not;Not;Not;0;0;2,92
P03C;3;HT;568;1;568;568;0;Het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;108;1;108;108;0;heet;Non-UCP;Not;1;Not;Not;Not;0;0;5,02
P03C;3;HT;230;1;230;230;1;namelijk;CS;Not;1;Not;Not;Not;0;0;4,94
P03C;3;HT;354;2;214;214;0;De;CS;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;1280;6;190;190;2;gelukkige;CS;Not;1;Not;Not;Not;0;0;4,11
P03C;3;HT;226;1;226;226;0;hof;CS;Not;1;Not;Not;Not;0;0;4,63
P03C;3;HT;372;2;120;372;0;des;CS;Not;1;Not;Not;Not;0;0;4,74
P03C;3;HT;314;1;314;314;0;levens;CS;Not;1;Not;Not;Not;0;0;4,47
P03C;3;HT;170;1;170;170;0;Wat;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;6,58
P03C;3;HT;812;5;172;364;2;aardig;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;4,77
P03C;3;HT;428;2;266;428;0;van;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;7,51
P03C;3;HT;594;3;150;150;1;dokter;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;4,51
P03C;3;HT;364;2;182;182;1;Hitz;Reproduction;Error;2;Accuracy;Major;AccMaj;5;1;1,88
P03C;3;HT;462;3;178;178;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;240;2;162;162;1;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;774;4;174;600;0;verpleeghulp;Non-UCP;Not;1;Not;Not;Not;0;0;1,37
P03C;3;HT;1294;6;440;624;0;verwijzend;Non-UCP;Not;1;Not;Not;Not;0;0;3,28
P03C;3;HT;148;1;148;148;0;aan;Non-UCP;Not;1;Not;Not;Not;0;0;6,76
P03C;3;HT;810;3;404;610;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;294;2;194;194;1;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;392;1;392;392;3;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;342;2;146;342;2;mannelijke;Non-UCP;Not;1;Not;Not;Not;0;0;4,55
P03C;3;HT;194;1;194;194;0;figuren;Non-UCP;Not;1;Not;Not;Not;0;0;4,26
P03C;3;HT;0;0;0;0;0;in;Non-UCP;Not;1;Not;Not;Not;0;0;7,36
P03C;3;HT;130;1;130;130;1;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;570;3;218;218;0;wit;Non-UCP;Not;1;Not;Not;Not;0;0;5
P03C;3;HT;902;5;180;180;0;wiens;CS;Not;1;Not;Not;Not;0;0;4,46
P03C;3;HT;802;4;240;646;0;gezicht;CS;Not;1;Not;Not;Not;0;0;5,02
P03C;3;HT;206;1;206;206;0;een;CS;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;486;3;94;256;0;portret;CS;Not;1;Not;Not;Not;0;0;4,2
P03C;3;HT;404;2;242;242;0;was;CS;Not;1;Not;Not;Not;0;0;6,61
P03C;3;HT;190;1;190;190;1;van;CS;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;348;2;144;144;0;dokter;Non-UCP;Not;1;Not;Not;Not;0;0;4,51
P03C;3;HT;654;2;264;264;1;Benjamin;Non-UCP;Not;1;Not;Not;Not;0;0;3,96
P03C;3;HT;662;4;176;530;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P03C;3;HT;234;1;234;234;0;Hitz;Non-UCP;Not;1;Not;Not;Not;0;0;1,88
P03C;3;HT;678;4;116;526;0;was;Non-UCP;Not;1;Not;Not;Not;0;0;6,61
P03C;3;HT;350;2;110;350;1;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;302;2;162;162;1;hoofd;Reproduction;Not;1;Not;Not;Not;0;0;5,36
P03C;3;HT;696;2;302;696;0;verloskunde;Reproduction;Not;1;Not;Not;Not;0;0;2,94
P03C;3;HT;128;1;128;128;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;0;0;0;0;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;952;6;144;952;0;geboortehuis;Non-UCP;Not;1;Not;Not;Not;0;0;2,6
P03C;3;HT;242;1;242;242;0;en;Non-UCP;Not;1;Not;Not;Not;0;0;7,4
P03C;3;HT;294;1;294;294;1;een;CS;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;134;1;134;134;1;verbluffend;CS;Not;1;Not;Not;Not;0;0;3,07
P03C;3;HT;560;4;88;498;0;knappe;CS;Not;1;Not;Not;Not;0;0;4,23
P03C;3;HT;228;1;228;228;1;man;CS;Not;1;Not;Not;Not;0;0;5,85
P03C;3;HT;0;0;0;0;0;Er;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;6,78
P03C;3;HT;454;3;106;236;0;moeten;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;6,03
P03C;3;HT;266;1;266;266;0;er;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;6,78
P03C;3;HT;492;2;226;226;0;nog;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;6,53
P03C;3;HT;886;5;228;228;0;wel;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;6,4
P03C;3;HT;212;1;212;212;1;een;CS;Error;2;Accuracy;Minor;AccMin;1;1;7,41
P03C;3;HT;0;0;0;0;0;hoop;CS;Error;2;Accuracy;Minor;AccMin;1;1;5,5
P03C;3;HT;594;2;224;224;0;worden;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;6,38
P03C;3;HT;526;4;132;526;0;opgevuld;Reproduction;Error;2;Accuracy;Minor;AccMin;1;1;3,18
P03C;3;HT;0;0;0;0;0;zei;Non-UCP;Not;1;Not;Not;Not;0;0;5,52
P03C;3;HT;172;1;172;172;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;518;3;176;518;1;verpleeghulp;Non-UCP;Not;1;Not;Not;Not;0;0;1,37
P03C;3;HT;0;0;0;0;0;Hij;Non-UCP;Not;1;Not;Not;Not;0;0;6,7
P03C;3;HT;244;1;244;244;0;bedoelde;Non-UCP;Not;1;Not;Not;Not;0;0;4,45
P03C;3;HT;0;0;0;0;0;dat;Non-UCP;Not;1;Not;Not;Not;0;0;7,1
P03C;3;HT;486;2;332;486;0;veel;Non-UCP;Not;1;Not;Not;Not;0;0;6,26
P03C;3;HT;344;2;152;344;0;figuren;Non-UCP;Not;1;Not;Not;Not;0;0;4,26
P03C;3;HT;238;1;238;238;1;op;Non-UCP;Not;1;Not;Not;Not;0;0;7,12
P03C;3;HT;0;0;0;0;0;de;Non-UCP;Not;1;Not;Not;Not;0;0;7,73
P03C;3;HT;490;2;208;490;1;muurschildering;Non-UCP;Not;1;Not;Not;Not;0;0;3,28
P03C;3;HT;238;1;238;238;0;nog;CS;Not;1;Not;Not;Not;0;0;6,53
P03C;3;HT;320;2;82;320;0;geen;CS;Not;1;Not;Not;Not;0;0;6,42
P03C;3;HT;134;1;134;134;0;gezicht;CS;Not;1;Not;Not;Not;0;0;5,02
P03C;3;HT;298;2;222;298;0;hadden;Non-UCP;Not;1;Not;Not;Not;0;0;5,57
P03C;3;HT;240;1;240;240;0;Alle;Non-UCP;Not;1;Not;Not;Not;0;0;5,97
P03C;3;HT;312;2;140;312;0;blanco;Non-UCP;Not;1;Not;Not;Not;0;0;3,7
P03C;3;HT;182;1;182;182;0;gezichten;Non-UCP;Not;1;Not;Not;Not;0;0;4,24
P03C;3;HT;226;1;226;226;0;moesten;Non-UCP;Not;1;Not;Not;Not;0;0;4,98
P03C;3;HT;212;1;212;212;0;worden;Non-UCP;Not;1;Not;Not;Not;0;0;6,38
P03C;3;HT;206;1;206;206;0;opgevuld;Non-UCP;Not;1;Not;Not;Not;0;0;3,18
P03C;3;HT;0;0;0;0;0;met;Non-UCP;Not;1;Not;Not;Not;0;0;7
P03C;3;HT;206;1;206;206;0;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;142;1;142;142;0;portret;Non-UCP;Not;1;Not;Not;Not;0;0;4,2
P03C;3;HT;0;0;0;0;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;280;1;280;280;1;een;Non-UCP;Not;1;Not;Not;Not;0;0;7,41
P03C;3;HT;228;1;228;228;0;belangrijke;Non-UCP;Not;1;Not;Not;Not;0;0;5,19
P03C;3;HT;328;2;238;328;0;medewerker;Non-UCP;Not;1;Not;Not;Not;0;0;4,66
P03C;3;HT;0;0;0;0;0;van;Non-UCP;Not;1;Not;Not;Not;0;0;7,51
P03C;3;HT;298;2;164;298;0;het;Non-UCP;Not;1;Not;Not;Not;0;0;7,49
P03C;3;HT;404;3;86;404;0;geboortehuis;Non-UCP;Not;1;Not;Not;Not;0;0;2,6
P03C;3;HT;0;0;0;0;0;of;Non-UCP;Not;1;Not;Not;Not;0;0;6,54
P03C;3;HT;202;1;202;202;0;een;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;7,41
P03C;3;HT;168;1;168;168;0;medewerker;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;4,66
P03C;3;HT;0;0;0;0;0;van;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;7,51
P03C;3;HT;240;1;240;240;0;de;Non-UCP;Error;2;Accuracy;Minor;AccMin;1;1;7,73
P03C;3;HT;302;1;302;302;1;Federale;CS;Error;2;Accuracy;Minor;AccMin;1;1;4,35
